STATION,STATION_NAME,DATE,QGAG,QPCP
COOP:123418,GOSHEN 3 SW IN US,20090925 00:45,4.99,-9999
COOP:123418,GOSHEN 3 SW IN US,20090925 01:00,999.99,999.99
COOP:123418,GOSHEN 3 SW IN US,20091001 00:15,0,0
COOP:123418,GOSHEN 3 SW IN US,20091001 01:15,-9999,999.99
COOP:123418,GOSHEN 3 SW IN US,20091031 00:15,999.99,-9999
COOP:123418,GOSHEN 3 SW IN US,20091101 00:15,0,0
COOP:123418,GOSHEN 3 SW IN US,20091101 08:15,999.99,-9999
COOP:123418,GOSHEN 3 SW IN US,20091102 08:00,4.67,-9999
COOP:123418,GOSHEN 3 SW IN US,20091102 14:15,4.67,-9999
COOP:123418,GOSHEN 3 SW IN US,20091102 23:45,4.67,-9999
COOP:123418,GOSHEN 3 SW IN US,20091109 08:00,4.68,0.1
COOP:123418,GOSHEN 3 SW IN US,20091109 09:00,4.69,0.1
COOP:123418,GOSHEN 3 SW IN US,20091114 13:00,4.7,0.1
COOP:123418,GOSHEN 3 SW IN US,20091115 04:45,4.71,0.1
COOP:123418,GOSHEN 3 SW IN US,20091117 10:00,4.72,0.1
COOP:123418,GOSHEN 3 SW IN US,20091117 13:15,4.73,0.1
COOP:123418,GOSHEN 3 SW IN US,20091117 22:30,4.74,0.1
COOP:123418,GOSHEN 3 SW IN US,20091118 13:00,4.75,0.1
COOP:123418,GOSHEN 3 SW IN US,20091123 23:00,4.76,0.1
COOP:123418,GOSHEN 3 SW IN US,20091123 23:45,4.77,0.1
COOP:123418,GOSHEN 3 SW IN US,20091124 01:15,4.78,0.1
COOP:123418,GOSHEN 3 SW IN US,20091124 20:45,4.79,0.1
COOP:123418,GOSHEN 3 SW IN US,20091125 11:00,4.8,0.1
COOP:123418,GOSHEN 3 SW IN US,20091125 23:30,4.81,0.1
COOP:123418,GOSHEN 3 SW IN US,20091128 16:00,4.82,0.1
COOP:123418,GOSHEN 3 SW IN US,20091201 00:15,4.82,0
COOP:123418,GOSHEN 3 SW IN US,20091201 19:00,4.83,0.1
COOP:123418,GOSHEN 3 SW IN US,20091201 23:00,4.84,0.1
COOP:123418,GOSHEN 3 SW IN US,20091202 02:00,4.85,0.1
COOP:123418,GOSHEN 3 SW IN US,20091203 11:30,4.85,-9999
COOP:123418,GOSHEN 3 SW IN US,20091203 11:45,999.99,999.99
COOP:123418,GOSHEN 3 SW IN US,20091204 10:30,999.99,999.99
COOP:123418,GOSHEN 3 SW IN US,20091204 11:15,4.85,-9999
COOP:123418,GOSHEN 3 SW IN US,20091205 21:15,4.85,-9999
COOP:123418,GOSHEN 3 SW IN US,20091206 08:00,4.85,-9999
COOP:123418,GOSHEN 3 SW IN US,20091208 20:45,4.86,0.1
COOP:123418,GOSHEN 3 SW IN US,20091208 21:30,4.87,0.1
COOP:123418,GOSHEN 3 SW IN US,20091209 00:45,4.89,0.1
COOP:123418,GOSHEN 3 SW IN US,20091209 03:45,4.9,0.1
COOP:123418,GOSHEN 3 SW IN US,20091209 06:00,4.91,0.1
COOP:123418,GOSHEN 3 SW IN US,20091213 00:30,4.92,0.1
COOP:123418,GOSHEN 3 SW IN US,20091213 03:45,4.93,0.1
COOP:123418,GOSHEN 3 SW IN US,20091213 04:30,4.94,0.1
COOP:123418,GOSHEN 3 SW IN US,20091213 06:15,4.95,0.1
COOP:123418,GOSHEN 3 SW IN US,20091213 08:30,4.96,0.1
COOP:123418,GOSHEN 3 SW IN US,20091219 09:15,4.97,0.1
COOP:123418,GOSHEN 3 SW IN US,20091219 14:00,4.98,0.1
COOP:123418,GOSHEN 3 SW IN US,20091222 11:00,4.99,0.1
COOP:123418,GOSHEN 3 SW IN US,20091223 18:45,5,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 02:00,5.01,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 04:30,5.02,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 05:45,5.03,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 06:15,5.04,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 07:00,5.05,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 08:15,5.06,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 12:45,5.07,0.1
COOP:123418,GOSHEN 3 SW IN US,20091225 17:45,5.08,0.1
COOP:123418,GOSHEN 3 SW IN US,20091226 19:45,5.09,0.1
COOP:123418,GOSHEN 3 SW IN US,20091227 14:45,5.1,0.1
COOP:123418,GOSHEN 3 SW IN US,20091228 16:30,5.11,0.1
COOP:123418,GOSHEN 3 SW IN US,20091231 05:30,5.12,0.1
COOP:123418,GOSHEN 3 SW IN US,20100101 00:15,5.12,0
COOP:123418,GOSHEN 3 SW IN US,20100102 04:00,5.13,0.1
COOP:123418,GOSHEN 3 SW IN US,20100104 08:45,5.14,0.1
COOP:123418,GOSHEN 3 SW IN US,20100104 19:15,5.15,0.1
COOP:123418,GOSHEN 3 SW IN US,20100105 07:15,5.16,0.1
COOP:123418,GOSHEN 3 SW IN US,20100106 11:30,5.16,-9999
COOP:123418,GOSHEN 3 SW IN US,20100106 18:30,5.16,-9999
COOP:123418,GOSHEN 3 SW IN US,20100106 19:15,4,-9999
COOP:123418,GOSHEN 3 SW IN US,20100106 19:45,5.06,-9999
COOP:123418,GOSHEN 3 SW IN US,20100106 20:00,5.16,-9999
COOP:123418,GOSHEN 3 SW IN US,20100107 08:45,4,-9999
COOP:123418,GOSHEN 3 SW IN US,20100107 09:15,5.04,-9999
COOP:123418,GOSHEN 3 SW IN US,20100107 09:30,5.16,-9999
COOP:123418,GOSHEN 3 SW IN US,20100107 11:30,5.17,0.1
COOP:123418,GOSHEN 3 SW IN US,20100107 13:15,5.18,0.1
COOP:123418,GOSHEN 3 SW IN US,20100107 20:00,5,-9999
COOP:123418,GOSHEN 3 SW IN US,20100107 20:30,5.18,-9999
COOP:123418,GOSHEN 3 SW IN US,20100107 23:30,5.19,0.1
COOP:123418,GOSHEN 3 SW IN US,20100108 10:45,5,-9999
COOP:123418,GOSHEN 3 SW IN US,20100108 18:00,5.19,-9999
COOP:123418,GOSHEN 3 SW IN US,20100124 06:00,5.2,0.1
COOP:123418,GOSHEN 3 SW IN US,20100124 06:45,5.21,0.1
COOP:123418,GOSHEN 3 SW IN US,20100124 10:00,5.22,0.1
COOP:123418,GOSHEN 3 SW IN US,20100124 19:45,5.23,0.1
COOP:123418,GOSHEN 3 SW IN US,20100127 17:30,5.24,0.1
COOP:123418,GOSHEN 3 SW IN US,20100128 00:45,5.25,0.1
COOP:123418,GOSHEN 3 SW IN US,20100201 00:15,5.25,0
COOP:123418,GOSHEN 3 SW IN US,20100201 09:30,5.24,-9999
COOP:123418,GOSHEN 3 SW IN US,20100201 09:45,999.99,999.99
COOP:123418,GOSHEN 3 SW IN US,20100201 10:15,999.99,999.99
COOP:123418,GOSHEN 3 SW IN US,20100201 10:45,5.25,-9999
COOP:123418,GOSHEN 3 SW IN US,20100202 06:45,5.26,0.1
COOP:123418,GOSHEN 3 SW IN US,20100209 04:30,5.27,0.1
COOP:123418,GOSHEN 3 SW IN US,20100209 07:30,5.28,0.1
COOP:123418,GOSHEN 3 SW IN US,20100209 13:00,5.29,0.1
COOP:123418,GOSHEN 3 SW IN US,20100209 17:15,5.3,0.1
COOP:123418,GOSHEN 3 SW IN US,20100209 23:30,5.31,0.1
COOP:123418,GOSHEN 3 SW IN US,20100215 03:00,5.3,-9999
COOP:123418,GOSHEN 3 SW IN US,20100215 12:15,5.31,0.1
COOP:123418,GOSHEN 3 SW IN US,20100216 10:30,5.32,0.1
COOP:123418,GOSHEN 3 SW IN US,20100218 11:30,5.33,0.1
COOP:123418,GOSHEN 3 SW IN US,20100218 21:15,5.32,-9999
COOP:123418,GOSHEN 3 SW IN US,20100221 19:15,5.33,0.1
COOP:123418,GOSHEN 3 SW IN US,20100221 21:30,5.34,0.1
COOP:123418,GOSHEN 3 SW IN US,20100222 01:15,5.36,0.1
COOP:123418,GOSHEN 3 SW IN US,20100222 02:45,5.37,0.1
COOP:123418,GOSHEN 3 SW IN US,20100222 05:30,5.38,0.1
COOP:123418,GOSHEN 3 SW IN US,20100222 09:30,5.39,0.1
COOP:123418,GOSHEN 3 SW IN US,20100226 23:45,5.4,0.1
COOP:123418,GOSHEN 3 SW IN US,20100301 00:15,5.4,0
COOP:123418,GOSHEN 3 SW IN US,20100301 09:15,5.4,-9999
COOP:123418,GOSHEN 3 SW IN US,20100311 16:00,5.41,0.1
COOP:123418,GOSHEN 3 SW IN US,20100311 17:30,5.42,0.1
COOP:123418,GOSHEN 3 SW IN US,20100311 19:00,5.43,0.1
COOP:123418,GOSHEN 3 SW IN US,20100311 19:30,5.44,0.1
COOP:123418,GOSHEN 3 SW IN US,20100311 20:00,5.45,0.1
COOP:123418,GOSHEN 3 SW IN US,20100311 20:30,5.46,0.1
COOP:123418,GOSHEN 3 SW IN US,20100313 00:15,5.47,0.1
COOP:123418,GOSHEN 3 SW IN US,20100313 00:30,5.48,0.1
COOP:123418,GOSHEN 3 SW IN US,20100313 01:00,5.49,0.1
COOP:123418,GOSHEN 3 SW IN US,20100313 02:30,5.5,0.1
COOP:123418,GOSHEN 3 SW IN US,20100313 05:45,5.51,0.1
COOP:123418,GOSHEN 3 SW IN US,20100313 09:45,5.52,0.1
COOP:123418,GOSHEN 3 SW IN US,20100313 15:30,5.53,0.1
COOP:123418,GOSHEN 3 SW IN US,20100325 06:30,5.54,0.1
COOP:123418,GOSHEN 3 SW IN US,20100325 09:45,5.55,0.1
COOP:123418,GOSHEN 3 SW IN US,20100328 01:30,5.56,0.1
COOP:123418,GOSHEN 3 SW IN US,20100328 11:15,5.57,0.1
COOP:123418,GOSHEN 3 SW IN US,20100328 13:00,5.58,0.1
COOP:123418,GOSHEN 3 SW IN US,20100328 15:15,5.59,0.1
COOP:123418,GOSHEN 3 SW IN US,20100401 00:15,5.59,0
COOP:123418,GOSHEN 3 SW IN US,20100401 06:15,5.4,-9999
COOP:123418,GOSHEN 3 SW IN US,20100401 06:30,999.99,999.99
COOP:123418,GOSHEN 3 SW IN US,20100401 07:30,999.99,999.99
COOP:123418,GOSHEN 3 SW IN US,20100401 08:15,4.12,-9999
COOP:123418,GOSHEN 3 SW IN US,20100403 14:00,4.13,0.1
COOP:123418,GOSHEN 3 SW IN US,20100403 14:30,4.14,0.1
COOP:123418,GOSHEN 3 SW IN US,20100403 16:45,4.15,0.1
COOP:123418,GOSHEN 3 SW IN US,20100406 18:30,4.15,-9999
COOP:123418,GOSHEN 3 SW IN US,20100407 13:15,4.16,0.1
COOP:123418,GOSHEN 3 SW IN US,20100407 14:00,4.17,0.1
COOP:123418,GOSHEN 3 SW IN US,20100407 16:15,4.18,0.1
COOP:123418,GOSHEN 3 SW IN US,20100407 16:30,4.22,0.4
COOP:123418,GOSHEN 3 SW IN US,20100407 16:45,4.23,0.1
COOP:123418,GOSHEN 3 SW IN US,20100407 17:00,4.24,0.1
COOP:123418,GOSHEN 3 SW IN US,20100407 18:00,4.25,0.1
COOP:123418,GOSHEN 3 SW IN US,20100407 18:30,4.26,0.1
COOP:123418,GOSHEN 3 SW IN US,20100407 18:45,4.27,0.1
COOP:123418,GOSHEN 3 SW IN US,20100416 10:15,4.28,0.1
COOP:123418,GOSHEN 3 SW IN US,20100416 11:15,4.29,0.1
COOP:123418,GOSHEN 3 SW IN US,20100424 01:15,4.3,0.1
COOP:123418,GOSHEN 3 SW IN US,20100424 02:30,4.31,0.1
COOP:123418,GOSHEN 3 SW IN US,20100424 02:45,4.33,0.2
COOP:123418,GOSHEN 3 SW IN US,20100424 03:00,4.34,0.1
COOP:123418,GOSHEN 3 SW IN US,20100424 05:15,4.35,0.1
COOP:123418,GOSHEN 3 SW IN US,20100424 06:30,4.36,0.1
COOP:123418,GOSHEN 3 SW IN US,20100424 07:15,4.37,0.1
COOP:123418,GOSHEN 3 SW IN US,20100424 21:30,4.38,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 00:45,4.39,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 07:45,4.4,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 08:15,4.41,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 10:30,4.43,0.2
COOP:123418,GOSHEN 3 SW IN US,20100425 12:45,4.44,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 13:15,4.45,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 13:30,4.47,0.2
COOP:123418,GOSHEN 3 SW IN US,20100425 13:45,4.48,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 14:00,4.49,0.1
COOP:123418,GOSHEN 3 SW IN US,20100425 22:00,4.5,0.1
COOP:123418,GOSHEN 3 SW IN US,20100426 04:00,4.51,0.1
COOP:123418,GOSHEN 3 SW IN US,20100501 00:15,4.51,0
COOP:123418,GOSHEN 3 SW IN US,20100501 06:00,4.52,0.1
COOP:123418,GOSHEN 3 SW IN US,20100501 08:15,4.52,-9999
COOP:123418,GOSHEN 3 SW IN US,20100502 04:30,4.53,0.1
COOP:123418,GOSHEN 3 SW IN US,20100502 06:00,4.54,0.1
COOP:123418,GOSHEN 3 SW IN US,20100502 06:30,4.55,0.1
COOP:123418,GOSHEN 3 SW IN US,20100502 08:15,4.56,0.1
COOP:123418,GOSHEN 3 SW IN US,20100505 16:45,4.57,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 05:00,4.58,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 06:15,4.59,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 07:45,4.6,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 08:00,4.62,0.2
COOP:123418,GOSHEN 3 SW IN US,20100507 08:15,4.63,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 13:00,4.64,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 16:00,4.65,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 18:00,4.67,0.2
COOP:123418,GOSHEN 3 SW IN US,20100507 18:30,4.68,0.1
COOP:123418,GOSHEN 3 SW IN US,20100507 18:45,4.69,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 03:00,4.7,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 04:15,4.71,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 04:45,4.72,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 05:15,4.73,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 05:30,4.74,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 05:45,4.75,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 06:00,4.76,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 06:15,4.77,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 06:45,4.78,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 09:15,4.79,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 09:30,4.8,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 10:15,4.81,0.1
COOP:123418,GOSHEN 3 SW IN US,20100511 12:00,4.82,0.1
COOP:123418,GOSHEN 3 SW IN US,20100512 15:15,4.83,0.1
COOP:123418,GOSHEN 3 SW IN US,20100512 16:00,4.84,0.1
COOP:123418,GOSHEN 3 SW IN US,20100513 12:15,4.85,0.1
COOP:123418,GOSHEN 3 SW IN US,20100517 15:15,4.86,0.1
COOP:123418,GOSHEN 3 SW IN US,20100517 17:30,4.87,0.1
COOP:123418,GOSHEN 3 SW IN US,20100517 19:45,4.88,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 02:30,4.89,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 04:00,4.9,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 04:45,4.91,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 05:00,4.92,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 05:15,4.93,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 05:45,4.94,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 07:15,4.95,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 15:00,4.96,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 15:15,5,0.4
COOP:123418,GOSHEN 3 SW IN US,20100521 15:30,5.01,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 17:00,5.02,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 19:00,5.03,0.1
COOP:123418,GOSHEN 3 SW IN US,20100521 19:45,5.04,0.1
COOP:123418,GOSHEN 3 SW IN US,20100522 13:15,5.05,0.1
COOP:123418,GOSHEN 3 SW IN US,20100522 22:15,5.04,-9999
COOP:123418,GOSHEN 3 SW IN US,20100523 10:00,5.05,0.1
COOP:123418,GOSHEN 3 SW IN US,20100524 09:00,5.04,-9999
COOP:123418,GOSHEN 3 SW IN US,20100524 09:45,5.05,0.1
COOP:123418,GOSHEN 3 SW IN US,20100531 09:15,5.09,0.4
COOP:123418,GOSHEN 3 SW IN US,20100531 09:30,5.1,0.1
COOP:123418,GOSHEN 3 SW IN US,20100531 10:00,5.11,0.1
COOP:123418,GOSHEN 3 SW IN US,20100531 15:30,5.12,0.1
COOP:123418,GOSHEN 3 SW IN US,20100531 15:45,5.14,0.2
COOP:123418,GOSHEN 3 SW IN US,20100531 16:00,5.15,0.1
COOP:123418,GOSHEN 3 SW IN US,20100531 16:15,5.16,0.1
COOP:123418,GOSHEN 3 SW IN US,20100601 00:15,5.16,0
COOP:123418,GOSHEN 3 SW IN US,20100601 10:15,5.17,0.1
COOP:123418,GOSHEN 3 SW IN US,20100601 22:30,4.24,-9999
COOP:123418,GOSHEN 3 SW IN US,20100602 07:00,4.25,0.1
COOP:123418,GOSHEN 3 SW IN US,20100602 07:15,4.26,0.1
COOP:123418,GOSHEN 3 SW IN US,20100602 07:30,4.27,0.1
COOP:123418,GOSHEN 3 SW IN US,20100605 11:45,4.29,0.2
COOP:123418,GOSHEN 3 SW IN US,20100606 01:00,4.3,0.1
COOP:123418,GOSHEN 3 SW IN US,20100606 01:15,4.34,0.4
COOP:123418,GOSHEN 3 SW IN US,20100608 16:00,4.35,0.1
COOP:123418,GOSHEN 3 SW IN US,20100608 19:15,4.36,0.1
COOP:123418,GOSHEN 3 SW IN US,20100608 20:00,4.37,0.1
COOP:123418,GOSHEN 3 SW IN US,20100608 21:00,4.38,0.1
COOP:123418,GOSHEN 3 SW IN US,20100611 15:30,4.39,0.1
COOP:123418,GOSHEN 3 SW IN US,20100611 15:45,4.41,0.2
COOP:123418,GOSHEN 3 SW IN US,20100612 19:45,4.42,0.1
COOP:123418,GOSHEN 3 SW IN US,20100612 20:30,4.43,0.1
COOP:123418,GOSHEN 3 SW IN US,20100612 21:15,4.44,0.1
COOP:123418,GOSHEN 3 SW IN US,20100614 01:45,4.45,0.1
COOP:123418,GOSHEN 3 SW IN US,20100614 02:30,4.46,0.1
COOP:123418,GOSHEN 3 SW IN US,20100615 22:15,4.47,0.1
COOP:123418,GOSHEN 3 SW IN US,20100615 22:45,4.48,0.1
COOP:123418,GOSHEN 3 SW IN US,20100615 23:00,4.5,0.2
COOP:123418,GOSHEN 3 SW IN US,20100615 23:15,4.53,0.3
COOP:123418,GOSHEN 3 SW IN US,20100615 23:30,4.54,0.1
COOP:123418,GOSHEN 3 SW IN US,20100618 19:00,4.56,0.2
COOP:123418,GOSHEN 3 SW IN US,20100618 19:15,4.62,0.6
COOP:123418,GOSHEN 3 SW IN US,20100618 19:30,4.67,0.5
COOP:123418,GOSHEN 3 SW IN US,20100618 20:15,4.68,0.1
COOP:123418,GOSHEN 3 SW IN US,20100618 20:45,4.69,0.1
COOP:123418,GOSHEN 3 SW IN US,20100618 21:15,4.7,0.1
COOP:123418,GOSHEN 3 SW IN US,20100619 01:30,4.72,0.2
COOP:123418,GOSHEN 3 SW IN US,20100619 02:15,4.73,0.1
COOP:123418,GOSHEN 3 SW IN US,20100621 12:30,4.74,0.1
COOP:123418,GOSHEN 3 SW IN US,20100623 10:45,4.75,0.1
COOP:123418,GOSHEN 3 SW IN US,20100623 12:30,4.76,0.1
COOP:123418,GOSHEN 3 SW IN US,20100623 16:45,4.77,0.1
COOP:123418,GOSHEN 3 SW IN US,20100623 21:30,4.79,0.2
COOP:123418,GOSHEN 3 SW IN US,20100623 22:30,4.8,0.1
COOP:123418,GOSHEN 3 SW IN US,20100623 23:00,4.81,0.1
COOP:123418,GOSHEN 3 SW IN US,20100626 08:15,4.82,0.1
COOP:123418,GOSHEN 3 SW IN US,20100627 13:00,4.83,0.1
COOP:123418,GOSHEN 3 SW IN US,20100627 13:45,4.84,0.1
COOP:123418,GOSHEN 3 SW IN US,20100627 15:45,4.89,0.5
COOP:123418,GOSHEN 3 SW IN US,20100627 16:00,4.9,0.1
COOP:123418,GOSHEN 3 SW IN US,20100630 17:30,4.91,0.1
COOP:123418,GOSHEN 3 SW IN US,20100701 00:15,4.91,0
COOP:123418,GOSHEN 3 SW IN US,20100701 19:15,4.27,-9999
COOP:123418,GOSHEN 3 SW IN US,20100705 20:45,4.29,0.2
COOP:123418,GOSHEN 3 SW IN US,20100705 21:00,4.31,0.2
COOP:123418,GOSHEN 3 SW IN US,20100705 21:15,4.33,0.2
COOP:123418,GOSHEN 3 SW IN US,20100705 21:30,4.34,0.1
COOP:123418,GOSHEN 3 SW IN US,20100705 22:15,4.35,0.1
COOP:123418,GOSHEN 3 SW IN US,20100708 10:30,4.36,0.1
COOP:123418,GOSHEN 3 SW IN US,20100708 10:45,4.38,0.2
COOP:123418,GOSHEN 3 SW IN US,20100708 14:30,4.41,0.3
COOP:123418,GOSHEN 3 SW IN US,20100708 14:45,4.43,0.2
COOP:123418,GOSHEN 3 SW IN US,20100708 15:45,4.44,0.1
COOP:123418,GOSHEN 3 SW IN US,20100715 21:45,4.45,0.1
COOP:123418,GOSHEN 3 SW IN US,20100718 16:45,4.46,0.1
COOP:123418,GOSHEN 3 SW IN US,20100722 17:15,4.47,0.1
COOP:123418,GOSHEN 3 SW IN US,20100722 18:00,4.48,0.1
COOP:123418,GOSHEN 3 SW IN US,20100724 03:45,4.49,0.1
COOP:123418,GOSHEN 3 SW IN US,20100724 04:00,4.51,0.2
COOP:123418,GOSHEN 3 SW IN US,20100724 04:15,4.52,0.1
COOP:123418,GOSHEN 3 SW IN US,20100725 02:15,4.53,0.1
COOP:123418,GOSHEN 3 SW IN US,20100725 03:15,4.54,0.1
COOP:123418,GOSHEN 3 SW IN US,20100725 08:15,4.55,0.1
COOP:123418,GOSHEN 3 SW IN US,20100728 16:30,4.57,0.2
COOP:123418,GOSHEN 3 SW IN US,20100728 16:45,4.61,0.4
COOP:123418,GOSHEN 3 SW IN US,20100728 20:00,4.62,0.1
COOP:123418,GOSHEN 3 SW IN US,20100731 08:15,4.63,0.1
COOP:123418,GOSHEN 3 SW IN US,20100731 09:30,4.64,0.1
COOP:123418,GOSHEN 3 SW IN US,20100801 00:15,4.64,0
COOP:123418,GOSHEN 3 SW IN US,20100802 18:45,4.65,0.1
COOP:123418,GOSHEN 3 SW IN US,20100803 00:30,4.64,-9999
COOP:123418,GOSHEN 3 SW IN US,20100803 06:30,4.65,0.1
COOP:123418,GOSHEN 3 SW IN US,20100803 09:45,4.66,0.1
COOP:123418,GOSHEN 3 SW IN US,20100803 14:15,4.67,0.1
COOP:123418,GOSHEN 3 SW IN US,20100803 19:30,4.67,-9999
COOP:123418,GOSHEN 3 SW IN US,20100804 10:30,4.68,0.1
COOP:123418,GOSHEN 3 SW IN US,20100814 16:15,4.69,0.1
COOP:123418,GOSHEN 3 SW IN US,20100815 11:15,4.69,-9999
COOP:123418,GOSHEN 3 SW IN US,20100815 12:30,4.7,0.1
COOP:123418,GOSHEN 3 SW IN US,20100901 00:15,4.7,0
COOP:123418,GOSHEN 3 SW IN US,20100901 13:15,4.7,-9999
COOP:123418,GOSHEN 3 SW IN US,20100901 15:45,4.71,0.1
COOP:123418,GOSHEN 3 SW IN US,20100901 17:30,4.71,-9999
COOP:123418,GOSHEN 3 SW IN US,20100901 19:30,4.72,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 08:00,4.73,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 08:45,4.74,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 09:00,4.75,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 09:15,4.78,0.3
COOP:123418,GOSHEN 3 SW IN US,20100902 09:30,4.8,0.2
COOP:123418,GOSHEN 3 SW IN US,20100902 09:45,4.81,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 10:15,4.82,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 10:30,4.83,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 10:45,4.84,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 11:30,4.85,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 12:00,4.86,0.1
COOP:123418,GOSHEN 3 SW IN US,20100902 14:15,4.87,0.1
COOP:123418,GOSHEN 3 SW IN US,20100911 10:00,4.88,0.1
COOP:123418,GOSHEN 3 SW IN US,20100911 10:30,4.89,0.1
COOP:123418,GOSHEN 3 SW IN US,20100911 13:00,4.9,0.1
COOP:123418,GOSHEN 3 SW IN US,20100911 14:15,4.91,0.1
COOP:123418,GOSHEN 3 SW IN US,20100911 19:15,4.92,0.1
COOP:123418,GOSHEN 3 SW IN US,20100916 02:00,4.93,0.1
COOP:123418,GOSHEN 3 SW IN US,20100916 03:30,4.94,0.1
COOP:123418,GOSHEN 3 SW IN US,20100916 14:00,4.95,0.1
COOP:123418,GOSHEN 3 SW IN US,20100918 16:45,4.96,0.1
COOP:123418,GOSHEN 3 SW IN US,20100921 22:45,4.97,0.1
COOP:123418,GOSHEN 3 SW IN US,20100922 02:30,4.98,0.1
COOP:123418,GOSHEN 3 SW IN US,20100922 02:45,4.99,0.1
COOP:123418,GOSHEN 3 SW IN US,20100922 05:15,5,0.1
COOP:123418,GOSHEN 3 SW IN US,20100922 06:00,5.01,0.1
COOP:123418,GOSHEN 3 SW IN US,20101001 00:15,5.01,0
COOP:123418,GOSHEN 3 SW IN US,20101002 08:15,4.34,-9999
COOP:123418,GOSHEN 3 SW IN US,20101024 11:15,4.35,0.1
COOP:123418,GOSHEN 3 SW IN US,20101024 20:00,4.36,0.1
COOP:123418,GOSHEN 3 SW IN US,20101024 20:15,4.37,0.1
COOP:123418,GOSHEN 3 SW IN US,20101026 09:45,4.38,0.1
COOP:123418,GOSHEN 3 SW IN US,20101026 10:15,4.4,0.2
COOP:123418,GOSHEN 3 SW IN US,20101026 10:30,4.41,0.1
COOP:123418,GOSHEN 3 SW IN US,20101101 00:15,4.41,0
COOP:123418,GOSHEN 3 SW IN US,20101101 17:30,4.4,-9999
COOP:123418,GOSHEN 3 SW IN US,20101101 18:15,4.41,-9999
COOP:123418,GOSHEN 3 SW IN US,20101104 14:00,4.42,0.1
COOP:123418,GOSHEN 3 SW IN US,20101112 12:15,4.42,-9999
COOP:123418,GOSHEN 3 SW IN US,20101112 12:30,4.27,-9999
COOP:123418,GOSHEN 3 SW IN US,20101113 18:00,4.28,0.1
COOP:123418,GOSHEN 3 SW IN US,20101118 01:45,4.29,0.1
COOP:123418,GOSHEN 3 SW IN US,20101122 02:30,4.3,0.1
COOP:123418,GOSHEN 3 SW IN US,20101122 03:30,4.31,0.1
COOP:123418,GOSHEN 3 SW IN US,20101122 08:00,4.32,0.1
COOP:123418,GOSHEN 3 SW IN US,20101122 08:15,4.33,0.1
COOP:123418,GOSHEN 3 SW IN US,20101122 08:30,4.34,0.1
